transaction_id,store_id,product_id,timestamp,sales_value,quantity_sold,inventory_level,cogs,tax,discount,loyalty_id,payment_type,clerk_id,department,brand,promotion_name,store_location,stock_status,is_weekend,weather_context
TXN-57429,STORE-10,P-433,2025-11-13,4.72,100,789,2.83,0.24,0.00,,Card,EMP-4,Bakery,Premium Brand,None,Berlin,In Stock,NO,Rainy
TXN-57430,STORE-1,P-107,2024-02-11,149.52,,465,89.71,7.48,0.00,,Card,EMP-45,Bakery,Premium Brand,None,New York,Low Stock,NO,Sunny
TXN-57431,STORE-2,P-75,2025-03-07,40.43,1,930,24.26,2.02,0.00,L-8431,Card,EMP-12,Grocery,National Brand,None,London,Low Stock,YES,Snowy
TXN-57432,STORE-3,P-182,Sat Dec 06 2025,49.65,9,374,29.79,2.48,0.00,L-8432,Cash,EMP-9,Bakery,National Brand,None,Paris,In Stock,NO,Snowy
TXN-57433,STORE-4,P-194,2024-09-10,11.71,6,610,7.02,0.59,0.00,,Card,EMP-16,Dairy,National Brand,None,Paris,In Stock,NO,Sunny
TXN-57434,STORE-5,P-401,6/11/2025,78.49,6,67,47.09,3.92,0.00,L-8434,Mobile Pay,EMP-29,Meat,Premium Brand,None,Berlin,In Stock,NO,Sunny
TXN-57435,STORE-6,P-22,2025-07-15,72.98,9,882,43.79,3.65,0.00,L-8435,Cash,EMP-11,Grocery,Premium Brand,None,New York,In Stock,YES,Rainy
TXN-57436,STORE-7,P-272,2025-10-01,64.54,10,207,38.72,3.23,0.00,,Card,EMP-42,Produce,Private Label,None,New York,In Stock,NO,Rainy
TXN-57437,STORE-8,P-127,2025-04-22,90.64,3,590,54.39,4.53,0.00,,Cash,EMP-9,Grocery,National Brand,None,London,In Stock,NO,Cloudy
TXN-57438,STORE-9,P-422,2025-05-22,60.66,8,7,36.39,3.03,0.00,L-8438,Card,EMP-2,Meat,National Brand,None,Tokyo,In Stock,NO,Sunny
TXN-57439,STORE-10,P-369,2025-01-13,130.99,6,557,78.59,6.55,0.00,,Card,EMP-46,Grocery,National Brand,None,New York,In Stock,NO,Rainy
TXN-57440,STORE-1,P-462,2026-03-06,28.88,10,724,17.33,1.44,0.00,L-8440,Cash,EMP-11,Bakery,Private Label,None,Paris,In Stock,NO,Snowy
TXN-57441,STORE-2,P-411,2025-06-27,150.76,,204,90.46,7.54,0.00,L-8441,Cash,EMP-44,Grocery,National Brand,None,Tokyo,In Stock,YES,Cloudy
TXN-57442,STORE-3,P-73,2025-11-22,123.05,3,17,73.83,6.15,0.00,L-8442,Card,EMP-20,Deli,Private Label,None,Paris,In Stock,YES,Sunny
TXN-57443,STORE-4,P-483,2/6/2026,38.12,8,942,22.87,1.91,0.00,,Mobile Pay,EMP-10,Grocery,National Brand,None,Paris,In Stock,NO,Rainy
TXN-57444,STORE-5,P-360,2024-07-31,9.13,7,914,5.48,0.46,0.00,,Mobile Pay,EMP-30,Deli,National Brand,None,New York,Low Stock,NO,Rainy
TXN-57445,STORE-6,P-180,2025-07-23,8.11,2,178,4.86,0.41,0.00,,Card,EMP-29,Bakery,National Brand,None,Paris,In Stock,NO,Rainy
TXN-57446,STORE-7,P-361,2024-09-26,94.96,2,752,56.98,4.75,0.00,L-8446,Card,EMP-19,Produce,Premium Brand,None,Berlin,In Stock,NO,Rainy
TXN-57447,STORE-8,P-439,2025-02-22,89.21,4,628,53.53,4.46,0.00,L-8447,Cash,EMP-35,Meat,Private Label,None,London,Low Stock,YES,Sunny
TXN-57448,STORE-9,P-359,2025-03-06,29.31,5,694,17.59,1.47,0.00,,Mobile Pay,EMP-50,Grocery,National Brand,None,Berlin,In Stock,NO,Snowy
TXN-57449,STORE-10,P-416,2024-05-07,26.76,,183,16.06,1.34,0.00,,Mobile Pay,EMP-37,Meat,National Brand,None,Tokyo,In Stock,NO,Sunny
TXN-57450,STORE-1,P-428,2026-03-09,96.72,2,879,58.03,4.84,0.00,L-8450,Card,EMP-14,Bakery,Private Label,None,New York,In Stock,YES,Cloudy
TXN-57451,STORE-2,P-318,2025-02-01,148.52,7,123,89.11,7.43,0.00,L-8451,Cash,EMP-40,Produce,Private Label,None,London,In Stock,NO,Sunny
TXN-57452,STORE-3,P-159,2025-02-03,111.69,9,549,67.01,5.58,0.00,,Card,EMP-11,Dairy,Private Label,None,Tokyo,In Stock,YES,Rainy
TXN-57453,STORE-4,P-197,2024-03-04,82.58,9,911,49.55,4.13,0.00,L-8453,Mobile Pay,EMP-5,Meat,National Brand,None,London,In Stock,NO,Snowy
TXN-57454,STORE-5,P-472,2025-04-25,,6,815,79.18,6.60,0.00,,Mobile Pay,EMP-45,,National Brand,Winter Sale,London,Low Stock,NO,Cloudy
TXN-57455,STORE-6,P-121,2025-09-19,135.49,7,189,81.29,6.77,0.00,,Cash,EMP-1,Meat,Premium Brand,None,Tokyo,In Stock,NO,Sunny
TXN-57456,STORE-7,P-218,2024-07-20,112.48,,234,67.49,5.62,0.00,L-8456,Mobile Pay,EMP-29,Dairy,Premium Brand,None,New York,In Stock,NO,Cloudy
TXN-57457,STORE-8,P-204,2025-10-08,137.87,,614,82.72,6.89,0.00,,Mobile Pay,EMP-8,Grocery,National Brand,Winter Sale,London,In Stock,NO,Cloudy
TXN-57458,STORE-9,P-105,2025-05-28,151.23,1,170,90.74,7.56,0.00,,Cash,EMP-45,Produce,Premium Brand,None,Berlin,In Stock,NO,Sunny
TXN-57459,STORE-10,P-431,1765228007909,32.06,1,122,19.24,1.60,0.00,L-8459,Cash,EMP-26,Deli,Premium Brand,None,Tokyo,In Stock,YES,Sunny
TXN-57460,STORE-1,P-314,9/2/2025,61.33,3,909,36.80,3.07,0.00,L-8460,Mobile Pay,EMP-27,Meat,Private Label,None,London,In Stock,NO,Snowy
TXN-57461,STORE-2,P-11,2025-08-04,,8,108,38.44,3.20,0.00,L-8461,Card,EMP-25,Deli,Premium Brand,Winter Sale,Tokyo,In Stock,NO,Cloudy
TXN-57462,STORE-3,P-274,2025-07-27,145.15,5,388,87.09,7.26,0.00,L-8462,Cash,EMP-13,Meat,Private Label,None,London,In Stock,NO,Sunny
TXN-57463,STORE-4,P-490,2025-10-31,139.14,6,319,83.48,6.96,0.00,L-8463,Card,EMP-48,Meat,Private Label,None,London,In Stock,YES,Snowy
TXN-57464,STORE-5,P-198,2024-01-31,24.12,7,640,14.47,1.21,0.00,,Cash,EMP-46,Dairy,National Brand,None,London,In Stock,NO,Sunny
TXN-57465,STORE-6,P-291,2025-07-26,135.76,3,906,81.46,6.79,0.00,,Mobile Pay,EMP-40,Bakery,Private Label,None,New York,In Stock,NO,Cloudy
TXN-57466,STORE-7,P-284,2025-11-08,135.68,9,638,81.41,6.78,0.00,,Mobile Pay,EMP-24,Bakery,National Brand,None,Tokyo,In Stock,NO,Snowy
TXN-57467,STORE-8,P-349,2024-04-01,14.14,1,559,8.48,0.71,0.00,,Cash,EMP-8,Deli,Private Label,None,Berlin,In Stock,NO,Cloudy
TXN-57468,STORE-9,P-466,2025-01-23,103.50,9,35,62.10,5.18,20.70,L-8468,Cash,EMP-3,Grocery,Premium Brand,None,Berlin,Low Stock,NO,Cloudy
TXN-57469,STORE-10,P-124,2025-12-30,22.58,2,48,13.55,1.13,0.00,L-8469,Card,EMP-19,Grocery,Premium Brand,None,Tokyo,In Stock,YES,Cloudy
TXN-57470,STORE-1, P-405 ,2024-03-26,107.18,4,823,64.31,5.36,0.00,L-8470,Mobile Pay,EMP-16,Deli,National Brand,None,New York,Low Stock,YES,Rainy
TXN-57471,STORE-2,P-450,2024-04-21,111.23,7,125,66.74,5.56,0.00,,Mobile Pay,EMP-36,Grocery,Premium Brand,None,New York,In Stock,NO,Cloudy
TXN-57472,STORE-3,P-23,2024-09-23,5.84,10,987,3.50,0.29,0.00,,Cash,EMP-1,Produce,National Brand,None,New York,In Stock,NO,Sunny
TXN-57473,STORE-4,P-310,1745004743765,26.99,5,439,16.20,1.35,0.00,,Card,EMP-47,Grocery,Premium Brand,None,Tokyo,In Stock,NO,Rainy
TXN-57474,STORE-5,P-379,2024-04-14,107.41,1,439,64.45,5.37,0.00,,Card,EMP-49,Deli,National Brand,None,London,In Stock,YES,Sunny
TXN-57475,STORE-6, P-17 ,2024-04-22,44.76,2,855,26.85,2.24,0.00,,Cash,EMP-41,Deli,National Brand,None,Tokyo,Low Stock,NO,Cloudy
TXN-57476,STORE-7,P-232,2025-03-14,125.11,7,126,75.07,6.26,0.00,,Mobile Pay,EMP-33,Dairy,Private Label,None,New York,In Stock,NO,Snowy
TXN-57477,STORE-8,P-285,2026-03-03,76.18,7,23,45.71,3.81,0.00,L-8477,Cash,EMP-31,Grocery,Premium Brand,None,Tokyo,In Stock,YES,Cloudy
TXN-57478,STORE-9, P-498 ,2024-01-17,5.37,8,618,3.22,0.27,0.00,L-8478,Card,EMP-31,Meat,Premium Brand,None,New York,In Stock,YES,Sunny
TXN-57479,STORE-10,P-101,2025-07-29,19.85,2,187,11.91,0.99,0.00,,Card,EMP-31,,Premium Brand,None,New York,In Stock,YES,Snowy
TXN-57480,STORE-1,P-472,2026-02-14,73.21,4,709,43.92,3.66,0.00,L-8480,Card,EMP-12,Meat,National Brand,None,Tokyo,In Stock,NO,Rainy
TXN-57481,STORE-2,P-91,2025-04-23,114.57,8,856,68.74,5.73,0.00,,Mobile Pay,EMP-36,Deli,National Brand,None,London,In Stock,NO,Rainy
TXN-57482,STORE-3,P-379,2024-11-28,118.50,9,604,71.10,5.92,0.00,,Card,EMP-6,Deli,National Brand,None,Paris,In Stock,NO,Rainy
TXN-57483,STORE-4,P-12,2025-08-29,90.56,6,818,54.34,4.53,0.00,,Mobile Pay,EMP-46,Deli,Premium Brand,Winter Sale,London,In Stock,NO,Cloudy
TXN-57484,STORE-5,P-238,2026-01-20,140.35,2,560,84.21,7.02,0.00,,Cash,EMP-20,Meat,National Brand,None,London,In Stock,NO,Sunny
TXN-57485,STORE-6,P-207,2026-01-19,2.85,4,632,1.71,0.14,0.00,L-8485,Cash,EMP-40,Grocery,National Brand,None,Paris,In Stock,YES,Cloudy
TXN-57486,STORE-7,P-212,2024-09-19,52.64,4,865,31.58,2.63,0.00,,Cash,EMP-17,,Premium Brand,None,Tokyo,In Stock,YES,Snowy
TXN-57487,STORE-8,P-356,2024-11-22,72.42,6,455,43.45,3.62,0.00,L-8487,Card,EMP-43,Meat,Private Label,None,Paris,In Stock,YES,Sunny
TXN-57488,STORE-9,P-383,2026-02-07,61.59,3,17,36.95,3.08,0.00,,Card,EMP-36,Bakery,Premium Brand,None,Paris,In Stock,NO,Rainy
TXN-57489,STORE-10,P-93,2024-07-10,36.09,9,717,21.65,1.80,0.00,,Card,EMP-10,Deli,Private Label,None,Paris,In Stock,NO,Cloudy
TXN-57490,STORE-1,P-65,2024-05-30,25.90,6,373,15.54,1.30,0.00,L-8490,Card,EMP-46,Bakery,National Brand,Winter Sale,New York,In Stock,NO,Cloudy
TXN-57491,STORE-2,P-282,2025-07-31,26.72,6,314,16.03,1.34,0.00,,Cash,EMP-29,Grocery,Premium Brand,None,London,In Stock,NO,Snowy
TXN-57492,STORE-3,P-49,2024-11-20,7.13,7,404,4.28,0.36,0.00,,Mobile Pay,EMP-26,Bakery,National Brand,None,Tokyo,In Stock,YES,Sunny
TXN-57493,STORE-4,P-482,12/29/2024,93.56,1,330,56.14,4.68,0.00,,Cash,EMP-42,Grocery,Premium Brand,None,Berlin,In Stock,NO,Snowy
TXN-57494,STORE-5,P-10,2024-07-15,,9,648,80.83,6.74,0.00,L-8494,Card,EMP-17,Meat,Private Label,None,London,In Stock,NO,Sunny
TXN-57495,STORE-6,P-77,2025-03-27,58.74,3,350,35.24,2.94,0.00,,Mobile Pay,EMP-49,Deli,Private Label,None,Paris,In Stock,NO,Rainy
TXN-57496,STORE-7,P-399,2025-06-12,4.22,6,775,2.53,0.21,0.00,,Mobile Pay,EMP-20,Grocery,Private Label,None,Berlin,In Stock,NO,Cloudy
TXN-57497,STORE-8,P-172,2025-03-13,79.20,5,73,47.52,3.96,0.00,L-8497,Cash,EMP-11,Deli,Premium Brand,None,Berlin,In Stock,NO,Cloudy
TXN-57498,STORE-9,P-375,2026-03-12,151.68,9,772,91.01,7.58,0.00,,Card,EMP-48,Meat,Premium Brand,None,Berlin,In Stock,NO,Cloudy
TXN-57499,STORE-10,P-28,2024-08-16,137.13,1,938,82.28,6.86,0.00,,Cash,EMP-48,Produce,National Brand,Winter Sale,New York,In Stock,NO,Snowy
TXN-57500,STORE-1,P-25,2025-05-30,122.12,2,278,73.27,6.11,0.00,L-8500,Card,EMP-11,Meat,Private Label,None,Paris,In Stock,NO,Rainy
TXN-57501,STORE-2,P-247,2024-03-16,110.73,4,658,66.44,5.54,0.00,,Card,EMP-2,Produce,National Brand,None,Tokyo,In Stock,NO,Snowy
TXN-57502,STORE-3,P-419,2024-05-21,146.07,2,752,87.64,7.30,0.00,L-8502,Card,EMP-14,Grocery,National Brand,None,New York,In Stock,NO,Rainy
TXN-57503,STORE-4,P-453,2024-06-23,46.29,8,990,27.77,2.31,0.00,L-8503,Mobile Pay,EMP-2,Meat,National Brand,None,Tokyo,In Stock,YES,Sunny
TXN-57504,STORE-5,P-39,2025-11-10,143.80,6,885,86.28,7.19,0.00,,Card,EMP-41,Deli,Premium Brand,None,Paris,In Stock,NO,Cloudy
TXN-57505,STORE-6,P-460,2025-10-23,130.16,7,176,78.10,6.51,0.00,L-8505,Mobile Pay,EMP-12,Dairy,National Brand,None,New York,In Stock,NO,Rainy
TXN-57506,STORE-7,P-172,2024-10-10,68.44,3,371,41.06,3.42,0.00,L-8506,Mobile Pay,EMP-8,Dairy,National Brand,Winter Sale,London,In Stock,YES,Cloudy
TXN-57507,STORE-8, P-24 ,2025-03-04,71.50,4,690,42.90,3.57,0.00,,Cash,EMP-12,Dairy,National Brand,None,Tokyo,In Stock,NO,Rainy
TXN-57508,STORE-9,P-378,2024-06-04,87.94,4,142,52.77,4.40,0.00,,Mobile Pay,EMP-15,Produce,Premium Brand,None,Paris,In Stock,YES,Rainy
TXN-57509,STORE-10,P-297,2025-01-25,120.99,7,55,72.59,6.05,0.00,L-8509,Card,EMP-6,Dairy,Private Label,None,Berlin,In Stock,NO,Cloudy
TXN-57510,STORE-1,P-398,2024-05-22,5.13,10,272,3.08,0.26,1.03,L-8510,Card,EMP-5,Bakery,Premium Brand,None,Berlin,In Stock,NO,Snowy
TXN-57511,STORE-2,P-107,2025-11-13,116.07,5,565,69.64,5.80,0.00,,Mobile Pay,EMP-22,Produce,Private Label,None,Berlin,In Stock,YES,Cloudy
TXN-57512,STORE-3,P-225,2024-01-10,51.50,1,851,30.90,2.58,0.00,L-8512,Cash,EMP-40,Dairy,Premium Brand,None,London,In Stock,NO,Sunny
TXN-57513,STORE-4,P-164,2025-08-22,87.75,3,944,52.65,4.39,0.00,L-8513,Mobile Pay,EMP-25,Dairy,Private Label,None,New York,In Stock,NO,Sunny
TXN-57514,STORE-5,P-225,2024-02-05,86.47,7,385,51.88,4.32,0.00,L-8514,Cash,EMP-37,Meat,National Brand,None,Tokyo,In Stock,YES,Rainy
TXN-57515,STORE-6,P-272,2025-09-17,5.39,4,568,3.23,0.27,0.00,,Mobile Pay,EMP-21,Meat,Premium Brand,Winter Sale,Tokyo,In Stock,NO,Cloudy
TXN-57516,STORE-7,P-363,2025-04-17,138.56,1,191,83.14,6.93,0.00,,Card,EMP-44,Bakery,Private Label,None,Berlin,In Stock,NO,Rainy
TXN-57517,STORE-8,P-432,2024-12-25,131.04,6,630,78.62,6.55,0.00,,Card,EMP-20,Produce,National Brand,None,London,In Stock,NO,Snowy
TXN-57518,STORE-9,P-177,2024-09-02,6.52,10,46,3.91,0.33,0.00,,Card,EMP-26,Bakery,Premium Brand,None,Tokyo,In Stock,NO,Snowy
TXN-57519,STORE-10,P-261,2024-08-03,,5,723,10.31,0.86,0.00,,Cash,EMP-43,Grocery,National Brand,None,Berlin,In Stock,NO,Cloudy
TXN-57520,STORE-1,P-29,2024-01-08,87.62,1,126,52.57,4.38,0.00,L-8520,Card,EMP-12,Dairy,National Brand,None,London,In Stock,YES,Cloudy
TXN-57521,STORE-2,P-177,2024-05-28,13.76,6,691,8.26,0.69,0.00,,Mobile Pay,EMP-18,Produce,National Brand,None,London,In Stock,YES,Cloudy
TXN-57522,STORE-3,P-129,2025-03-22,151.81,1,963,91.09,7.59,0.00,L-8522,Mobile Pay,EMP-45,Meat,National Brand,None,Tokyo,Low Stock,YES,Snowy
TXN-57523,STORE-4,P-454,2024-12-04,87.58,10,569,52.55,4.38,0.00,L-8523,Card,EMP-11,Dairy,National Brand,None,Paris,In Stock,NO,Sunny
TXN-57524,STORE-5,P-277,2025-01-04,11.28,,643,6.77,0.56,0.00,,Card,EMP-21,Produce,Private Label,None,New York,In Stock,NO,Cloudy
TXN-57525,STORE-6,P-112,2025-12-24,38.59,8,866,23.15,1.93,0.00,L-8525,Cash,EMP-39,Meat,Private Label,None,New York,In Stock,NO,Sunny
TXN-57526,STORE-7,P-298,2025-05-25,91.77,3,476,55.06,4.59,0.00,,Card,EMP-18,Grocery,Private Label,None,Tokyo,In Stock,NO,Rainy
TXN-57527,STORE-8,P-24,2025-04-09,122.23,9,526,73.34,6.11,24.45,L-8527,Card,EMP-36,Produce,Premium Brand,None,Berlin,In Stock,NO,Cloudy
TXN-57528,STORE-9,P-79,2024-08-14,82.72,3,761,49.63,4.14,0.00,L-8528,Mobile Pay,EMP-42,Meat,National Brand,None,New York,In Stock,NO,Rainy
TXN-57529,STORE-10,P-120,2024-01-21,136.81,7,599,82.08,6.84,0.00,,Card,EMP-6,Grocery,Private Label,None,New York,In Stock,NO,Rainy
TXN-57530,STORE-1,,2025-02-25,63.06,10,966,37.84,3.15,0.00,L-8530,Cash,EMP-35,Deli,National Brand,None,New York,In Stock,YES,Snowy
TXN-57531,STORE-2,P-49,2024-10-01,33.67,3,690,20.20,1.68,0.00,L-8531,Cash,EMP-5,Grocery,Premium Brand,None,Berlin,In Stock,NO,Sunny
TXN-57532,STORE-3,P-479,2025-07-10,53.29,6,258,31.97,2.66,0.00,,Card,EMP-20,Produce,Private Label,None,London,In Stock,YES,Cloudy
TXN-57533,STORE-4,P-487,2025-06-17,29.20,1,439,17.52,1.46,0.00,,Cash,EMP-4,Meat,Premium Brand,None,London,In Stock,NO,Rainy
TXN-57534,STORE-5,P-76,2024-07-03,4.38,5,220,2.63,0.22,0.00,,Mobile Pay,EMP-37,Meat,Private Label,None,London,In Stock,NO,Cloudy
TXN-57535,STORE-6,P-276,2025-10-11,69.30,1,477,41.58,3.47,0.00,,Mobile Pay,EMP-25, Produce ,Private Label,None,Berlin,Low Stock,NO,Snowy
TXN-57536,STORE-7,P-97,2024-11-04,,10,145,61.53,5.13,20.51,L-8536,Cash,EMP-12,Produce,National Brand,None,Tokyo,In Stock,YES,Cloudy
TXN-57537,STORE-8,P-110,2025-04-06,77.15,5,362,46.29,3.86,0.00,,Mobile Pay,EMP-16,Grocery,National Brand,None,London,In Stock,NO,Rainy
TXN-57538,STORE-9,P-423,2024-03-06,23.83,,219,14.30,1.19,0.00,L-8538,Cash,EMP-4,Dairy,Private Label,None,Tokyo,In Stock,NO,Snowy
TXN-57539,STORE-10,P-64,2024-05-30,83.79,5,901,50.27,4.19,0.00,,Card,EMP-16,Grocery,Private Label,None,Paris,In Stock,NO,Rainy
TXN-57540,STORE-1,P-263,2024-05-15,30.70,,751,18.42,1.54,0.00,,Cash,EMP-42,,National Brand,None,New York,In Stock,YES,Sunny
TXN-57541,STORE-2,P-237,2025-05-24,80.45,4,528,48.27,4.02,0.00,L-8541,Card,EMP-19,Grocery,Private Label,None,London,In Stock,NO,Cloudy
TXN-57542,STORE-3,P-35,2026-02-12,109.60,7,98,65.76,5.48,0.00,,Card,EMP-39,Dairy,Private Label,None,New York,In Stock,NO,Rainy
TXN-57543,STORE-4,P-354,2024-02-26,14.16,2,13,8.49,0.71,0.00,L-8543,Mobile Pay,EMP-40,Produce,National Brand,None,Paris,Low Stock,YES,Snowy
TXN-57544,STORE-5,P-378,2024-12-02,2.16,8,887,1.30,0.11,0.00,L-8544,Card,EMP-19,Meat,Private Label,None,Paris,In Stock,YES,Rainy
TXN-57545,STORE-6, P-198 ,2024-03-06,141.88,8,981,85.13,7.09,0.00,L-8545,Cash,EMP-48,Bakery,Premium Brand,None,Tokyo,In Stock,NO,Cloudy
TXN-57546,STORE-7, P-25 ,2024-12-22,3.38,2,597,2.03,0.17,0.00,,Card,EMP-26,Produce,Private Label,None,Berlin,Low Stock,YES,Rainy
TXN-57547,STORE-8,P-258,2025-01-01,6.54,10,276,3.92,0.33,0.00,,Cash,EMP-15,Grocery,National Brand,None,Paris,In Stock,NO,Rainy
TXN-57548,STORE-9,P-354,2025-11-03,63.95,2,419,38.37,3.20,0.00,,Cash,EMP-40,Meat,Premium Brand,None,New York,In Stock,NO,Cloudy
TXN-57549,STORE-10,P-291,2024-03-19,16.43,6,157,9.86,0.82,0.00,L-8549,Mobile Pay,EMP-25,Produce,Private Label,Winter Sale,London,Low Stock,NO,Cloudy
TXN-57550,STORE-1,P-356,2025-08-26,56.36,2,124,33.82,2.82,0.00,L-8550,Mobile Pay,EMP-5,Bakery,National Brand,None,London,In Stock,YES,Rainy
TXN-57551,STORE-2,P-209,2025-08-08,18.28,10,358,10.97,0.91,0.00,L-8551,Mobile Pay,EMP-5,Deli,National Brand,None,Paris,In Stock,NO,Rainy
TXN-57552,STORE-3,P-394,2025-12-06,121.36,,352,72.82,6.07,0.00,,Cash,EMP-48,Bakery,Premium Brand,None,Paris,Low Stock,NO,Rainy
TXN-57553,STORE-4,P-330,2024-04-08,,10,11,54.40,4.53,0.00,L-8553,Card,EMP-32,,Premium Brand,None,New York,In Stock,NO,Rainy
TXN-57554,STORE-5,P-307,2025-08-18,,10,500,36.10,3.01,12.03,,Card,EMP-25,Grocery,Premium Brand,None,Tokyo,In Stock,NO,Cloudy
TXN-57555,STORE-6,P-285,2024-01-21,110.06,4,178,66.04,5.50,0.00,,Cash,EMP-25,Grocery,Private Label,None,Paris,In Stock,NO,Cloudy
TXN-57556,STORE-7,P-90,2024-11-14,8.74,3,578,5.24,0.44,0.00,,Card,EMP-1,Dairy,Premium Brand,None,Paris,In Stock,NO,Snowy
TXN-57557,STORE-8,P-393,2024-09-10,102.69,9,154,61.62,5.13,0.00,L-8557,Cash,EMP-14,Deli,Private Label,None,Paris,Low Stock,YES,Cloudy
TXN-57558,STORE-9,P-441,2024-11-23,75.93,10,750,45.56,3.80,0.00,,Card,EMP-27,Grocery,National Brand,None,London,In Stock,NO,Rainy
TXN-57559,STORE-10,P-118,Wed Nov 20 2024,28.14,10,673,16.88,1.41,0.00,L-8559,Mobile Pay,EMP-45,Produce,Premium Brand,None,Tokyo,In Stock,NO,Cloudy
TXN-57560,STORE-1,P-151,2025-01-01,7.36,10,671,4.42,0.37,0.00,L-8560,Cash,EMP-27,Grocery,National Brand,None,New York,In Stock,YES,Cloudy
TXN-57561,STORE-2,P-301,2025-08-05,148.24,7,468,88.94,7.41,0.00,,Cash,EMP-33,Deli,National Brand,None,New York,In Stock,YES,Sunny
TXN-57562,STORE-3,P-150,1756955899250,138.10,10,576,82.86,6.90,27.62,L-8562,Cash,EMP-1,Dairy,Premium Brand,None,New York,In Stock,YES,Cloudy
TXN-57563,STORE-4,P-388,2025-10-08,91.31,6,504,54.79,4.57,0.00,L-8563,Mobile Pay,EMP-41,Dairy,National Brand,None,New York,In Stock,YES,Snowy
TXN-57564,STORE-5,P-426,2025-02-03,25.09,6,438,15.05,1.25,0.00,,Cash,EMP-24,Meat,Premium Brand,None,Berlin,In Stock,NO,Snowy
TXN-57565,STORE-6,P-387,2024-03-07,141.54,6,963,84.93,7.08,0.00,,Mobile Pay,EMP-8,Meat,Premium Brand,None,New York,In Stock,NO,Snowy
TXN-57566,STORE-7,P-72,2024-01-07,141.69,10,623,85.01,7.08,0.00,L-8566,Cash,EMP-10,Deli,National Brand,None,Berlin,In Stock,NO,Cloudy
TXN-57567,STORE-8,P-487,2024-10-06,134.11,9,463,80.47,6.71,0.00,L-8567,Card,EMP-46,Meat,Private Label,None,New York,In Stock,NO,Snowy
TXN-57568,STORE-9,P-486,2024-01-11,14.73,1,772,8.84,0.74,2.95,,Card,EMP-8,Meat,Private Label,Winter Sale,New York,Low Stock,NO,Sunny
TXN-57569,STORE-10,P-286,2025-04-18,15.27,8,200,9.16,0.76,3.05,L-8569,Card,EMP-50,Dairy,Premium Brand,None,Tokyo,Low Stock,NO,Sunny
TXN-57570,STORE-1,P-30,2025-07-22,133.30,,79,79.98,6.67,0.00,L-8570,Card,EMP-17,Meat,Premium Brand,None,New York,In Stock,YES,Cloudy
TXN-57571,STORE-2,P-13,2024-02-23,135.30,1,651,81.18,6.76,0.00,,Card,EMP-42,Produce,Private Label,None,London,In Stock,YES,Cloudy
TXN-57572,STORE-3,P-305,2024-05-15,110.81,400,719,66.49,5.54,0.00,,Card,EMP-4,Grocery,National Brand,None,Tokyo,In Stock,YES,Rainy
TXN-57573,STORE-4,P-151,2026-02-26,72.38,10,299,43.43,3.62,0.00,L-8573,Cash,EMP-40,Dairy,National Brand,None,Berlin,In Stock,NO,Snowy
TXN-57574,STORE-5,P-139,2024-02-22,12.53,10,406,7.52,0.63,0.00,,Cash,EMP-33,Meat,Private Label,None,New York,In Stock,NO,Rainy
TXN-57575,STORE-6,P-246,2024-11-08,40.36,9,104,24.22,2.02,0.00,L-8575,Mobile Pay,EMP-3,Produce,National Brand,None,Berlin,In Stock,NO,Rainy
TXN-57576,STORE-7,P-225,2024-12-07,122.54,2,81,73.52,6.13,0.00,,Mobile Pay,EMP-28,Deli,National Brand,None,London,In Stock,NO,Sunny
TXN-57577,STORE-8,P-432,2024-01-26,94.39,8,318,56.63,4.72,0.00,L-8577,Mobile Pay,EMP-11,Grocery,Premium Brand,None,New York,In Stock,YES,Rainy
TXN-57578,STORE-9,P-438,2024-07-11,143.40,4,321,86.04,7.17,0.00,L-8578,Cash,EMP-50,Bakery,National Brand,None,Tokyo,In Stock,YES,Snowy
TXN-57579,STORE-10,P-328,2024-08-30,85.21,3,325,51.12,4.26,17.04,,Card,EMP-38,Produce,National Brand,None,New York,In Stock,YES,Cloudy
TXN-57580,STORE-1,P-396,2024-12-16,59.64,2,385,35.79,2.98,0.00,L-8580,Mobile Pay,EMP-47,Deli,Premium Brand,Winter Sale,Berlin,In Stock,NO,Sunny
TXN-57581,STORE-2,P-340,2024-08-14,57.00,10,538,34.20,2.85,0.00,,Cash,EMP-27,Meat,Premium Brand,None,London,In Stock,YES,Snowy
TXN-57582,STORE-3,P-416,2025-01-28,52.45,9,632,31.47,2.62,0.00,L-8582,Card,EMP-15,Produce,Private Label,None,London,In Stock,NO,Rainy
TXN-57583,STORE-4,P-389,2024-08-04,151.23,2,703,90.74,7.56,0.00,L-8583,Cash,EMP-32,Deli,National Brand,None,London,In Stock,YES,Sunny
TXN-57584,STORE-5,P-170,2024-02-08,56.45,3,833,33.87,2.82,11.29,L-8584,Mobile Pay,EMP-36,Bakery,National Brand,None,London,Low Stock,YES,Cloudy
TXN-57585,STORE-6,P-170,2025-02-28,,5,791,10.50,0.88,0.00,,Cash,EMP-44,Dairy,Private Label,None,Tokyo,In Stock,NO,Sunny
TXN-57586,STORE-7,P-26,2024-05-14,61.85,4,915,37.11,3.09,0.00,,Mobile Pay,EMP-44,Grocery,Private Label,None,Tokyo,In Stock,YES,Snowy
TXN-57587,STORE-8,P-76,2025-09-21,15.49,3,309,9.29,0.77,0.00,L-8587,Mobile Pay,EMP-28,Grocery,National Brand,None,New York,In Stock,YES,Rainy
